timestamp,prefix,landlord_as,tenant_as,event_type
2026-04-02 02:57:42,102.218.38.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:42,102.218.37.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:42,102.218.39.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:42,102.219.102.0/23,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:42,102.217.56.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:43,102.222.68.0/23,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:44,41.222.187.0/24,36913,37294,LEASE_OR_HIJACK
2026-04-02 02:57:45,41.222.187.0/24,37294,36913,LEASE_OR_HIJACK
2026-04-02 02:57:45,196.216.8.0/22,36913,37294,LEASE_OR_HIJACK
2026-04-02 02:57:46,196.216.8.0/22,37294,36913,LEASE_OR_HIJACK
2026-04-02 02:57:49,102.222.68.0/23,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:57:50,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-02 02:57:50,5.183.116.0/24,18186,401922,LEASE_OR_HIJACK
2026-04-02 02:57:51,194.114.139.0/24,57695,23961,LEASE_OR_HIJACK
2026-04-02 02:57:51,194.156.163.0/24,57695,23961,LEASE_OR_HIJACK
2026-04-02 02:57:51,45.155.255.0/24,400395,20200,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.214.148.0/22,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.217.56.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.218.36.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.218.37.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.218.38.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.218.39.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.219.102.0/23,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:57:57,102.222.68.0/23,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:02,5.183.116.0/24,401922,18186,LEASE_OR_HIJACK
2026-04-02 02:58:02,45.155.255.0/24,20200,400395,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.222.68.0/23,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.218.39.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.218.37.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.219.102.0/23,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.217.57.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.218.38.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.217.56.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.218.36.0/24,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.217.58.0/23,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:07,102.214.148.0/22,37027,15399,LEASE_OR_HIJACK
2026-04-02 02:58:11,194.156.163.0/24,23961,57695,LEASE_OR_HIJACK
2026-04-02 02:58:11,194.114.139.0/24,23961,57695,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.222.68.0/23,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.218.36.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.218.38.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.218.37.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.218.39.0/24,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.219.102.0/23,15399,37027,LEASE_OR_HIJACK
2026-04-02 02:58:12,102.217.56.0/24,15399,37027,LEASE_OR_HIJACK
